2022-08-31 19:18:59.237324+00:00,1661973539.2373242,13995.2,10.511,1.003662,-0.02832,0.010376,-1.922607,1.396179,-1.327515,0.0,0.0,0.0
2022-08-31 19:18:59.258922+00:00,1661973539.2589223,13995.22,10.49,1.003662,-0.024658,0.006714,-2.006531,1.403809,-1.327515,0.0,0.0,0.0
2022-08-31 19:18:59.279341+00:00,1661973539.2793415,13995.24,10.49,1.004639,-0.027832,0.011719,-1.991272,1.358032,-1.373291,0.0,0.0,0.0
2022-08-31 19:18:59.299796+00:00,1661973539.2997963,13995.26,10.484,1.007812,-0.026123,0.012573,-1.945496,1.312256,-1.358032,0.0,0.0,0.0
2022-08-31 19:18:59.320185+00:00,1661973539.3201854,13995.28,10.499,1.005615,-0.030396,0.013306,-1.953125,1.38855,-1.396179,0.0,0.0,0.0
2022-08-31 19:18:59.340574+00:00,1661973539.3405735,13995.3,10.511,1.006958,-0.03418,0.01416,-2.01416,1.319885,-1.365662,0.0,0.0,0.0
2022-08-31 19:18:59.360954+00:00,1661973539.3609536,13995.32,10.49,1.008057,-0.026001,0.00708,-1.899719,1.464844,-1.342773,0.0,0.0,0.0
2022-08-31 19:18:59.381322+00:00,1661973539.3813224,13995.34,10.496,1.003174,-0.031494,0.014893,-1.968384,1.319885,-1.342773,0.0,0.0,0.0
2022-08-31 19:18:59.401686+00:00,1661973539.4016864,13995.36,10.523,1.000366,-0.031738,0.013916,-2.01416,1.411438,-1.373291,0.0,0.0,0.0
2022-08-31 19:18:59.422049+00:00,1661973539.422049,13995.38,10.502,1.003784,-0.024048,0.01001,-2.037048,1.411438,-1.327515,0.0,0.0,0.0
2022-08-31 19:18:59.442412+00:00,1661973539.4424121,13995.4,10.481,1.005371,-0.0354,0.014404,-2.044678,1.296997,-1.365662,0.0,0.0,0.0
2022-08-31 19:18:59.462775+00:00,1661973539.4627748,13995.42,10.496,1.009277,-0.031006,0.008179,-1.88446,1.441956,-1.327515,0.0,0.0,0.0
2022-08-31 19:18:59.483134+00:00,1661973539.4831338,13995.44,10.496,1.007324,-0.030396,0.011353,-1.998901,1.296997,-1.373291,0.0,0.0,0.0
2022-08-31 19:18:59.503524+00:00,1661973539.5035243,13995.46,10.49,1.008667,-0.028564,0.006104,-1.983643,1.411438,-1.38092,0.0,0.0,0.0
2022-08-31 19:18:59.523885+00:00,1661973539.5238845,13995.48,10.496,1.003906,-0.028564,0.011719,-1.953125,1.38092,-1.419067,0.0,0.0,0.0
2022-08-31 19:18:59.545124+00:00,1661973539.545124,13995.5,10.49,1.007935,-0.028564,0.013306,-1.899719,1.396179,-1.312256,0.0,0.0,0.0
2022-08-31 19:18:59.569878+00:00,1661973539.5698779,13995.53,10.493,1.007935,-0.022705,0.01123,-1.953125,1.38855,-1.38855,0.0,0.0,0.0
2022-08-31 19:18:59.588491+00:00,1661973539.588491,13995.55,10.511,1.006104,-0.027222,0.013916,-1.968384,1.304626,-1.373291,0.0,0.0,0.0
2022-08-31 19:18:59.610976+00:00,1661973539.6109757,13995.57,10.484,1.005615,-0.028564,0.011597,-2.01416,1.312256,-1.335144,0.0,0.0,0.0
2022-08-31 19:18:59.629597+00:00,1661973539.6295974,13995.59,10.493,1.007324,-0.033447,0.008545,-2.02179,1.350403,-1.335144,0.0,0.0,0.0
2022-08-31 19:18:59.652919+00:00,1661973539.652919,13995.61,10.49,1.007202,-0.030518,0.010132,-1.983643,1.365662,-1.434326,0.0,0.0,0.0
2022-08-31 19:18:59.671242+00:00,1661973539.6712418,13995.63,10.472,1.007568,-0.030273,0.009766,-1.968384,1.38092,-1.358032,0.0,0.0,0.0
2022-08-31 19:18:59.691729+00:00,1661973539.691729,13995.65,10.472,1.005859,-0.037109,0.015991,-1.945496,1.373291,-1.335144,0.0,0.0,0.0
2022-08-31 19:18:59.712219+00:00,1661973539.7122188,13995.67,10.49,1.009521,-0.029175,0.004883,-1.960754,1.434326,-1.289368,0.0,0.0,0.0
2022-08-31 19:18:59.732699+00:00,1661973539.7326994,13995.69,10.514,1.00354,-0.027832,0.013062,-1.89209,1.38092,-1.373291,0.0,0.0,0.0
2022-08-31 19:18:59.753233+00:00,1661973539.7532327,13995.71,10.49,1.00647,-0.029785,0.014893,-1.991272,1.419067,-1.350403,0.0,0.0,0.0
2022-08-31 19:18:59.773755+00:00,1661973539.7737553,13995.73,10.484,1.008667,-0.032593,0.01062,-2.037048,1.38092,-1.396179,0.0,0.0,0.0
2022-08-31 19:18:59.794472+00:00,1661973539.794472,13995.75,10.484,1.005737,-0.033203,0.009277,-1.983643,1.373291,-1.304626,0.0,0.0,0.0
2022-08-31 19:18:59.817194+00:00,1661973539.8171945,13995.78,10.496,1.005859,-0.031738,0.015991,-1.976013,1.373291,-1.342773,0.0,0.0,0.0
2022-08-31 19:18:59.835027+00:00,1661973539.8350265,13995.79,10.481,1.006592,-0.030151,0.007202,-1.968384,1.358032,-1.312256,0.0,0.0,0.0
2022-08-31 19:18:59.854708+00:00,1661973539.8547084,13995.81,10.499,1.003174,-0.027832,0.017212,-1.907349,1.358032,-1.373291,0.0,0.0,0.0
2022-08-31 19:18:59.873013+00:00,1661973539.8730128,13995.83,10.478,1.007202,-0.029175,0.010864,-1.953125,1.373291,-1.335144,0.0,0.0,0.0
2022-08-31 19:18:59.894326+00:00,1661973539.8943257,13995.85,10.475,1.00415,-0.028198,0.008179,-1.953125,1.38092,-1.358032,0.0,0.0,0.0
2022-08-31 19:18:59.914135+00:00,1661973539.9141352,13995.87,10.505,1.004517,-0.033325,0.011108,-1.991272,1.335144,-1.38855,0.0,0.0,0.0
2022-08-31 19:18:59.934619+00:00,1661973539.9346187,13995.89,10.493,1.007324,-0.031738,0.009766,-1.960754,1.411438,-1.312256,0.0,0.0,0.0
2022-08-31 19:18:59.954258+00:00,1661973539.9542582,13995.91,10.502,1.004395,-0.030762,0.0177,-1.960754,1.365662,-1.342773,0.0,0.0,0.0
2022-08-31 19:18:59.974820+00:00,1661973539.9748197,13995.93,10.496,1.002686,-0.034302,0.009155,-2.01416,1.38855,-1.342773,0.0,0.0,0.0
2022-08-31 19:18:59.995284+00:00,1661973539.9952843,13995.95,10.481,1.009521,-0.029785,0.013062,-1.991272,1.426697,-1.38092,0.0,0.0,0.0
2022-08-31 19:19:00.015752+00:00,1661973540.015752,13995.97,10.481,1.007935,-0.030396,0.011108,-2.01416,1.38092,-1.38092,0.0,0.0,0.0
2022-08-31 19:19:00.036376+00:00,1661973540.036376,13996.0,10.481,1.008179,-0.034546,0.01709,-1.968384,1.403809,-1.350403,0.0,0.0,0.0
2022-08-31 19:19:00.057239+00:00,1661973540.0572393,13996.02,10.505,1.003662,-0.029785,0.006958,-1.998901,1.304626,-1.396179,0.0,0.0,0.0
2022-08-31 19:19:00.077504+00:00,1661973540.0775044,13996.04,10.487,1.005249,-0.03186,0.016968,-1.968384,1.441956,-1.319885,0.0,0.0,0.0
2022-08-31 19:19:00.097397+00:00,1661973540.0973973,13996.06,10.499,1.008301,-0.029175,0.01123,-1.960754,1.304626,-1.289368,0.0,0.0,0.0
2022-08-31 19:19:00.118333+00:00,1661973540.1183333,13996.08,10.502,1.001709,-0.024048,0.007324,-1.945496,1.358032,-1.319885,0.0,0.0,0.0
2022-08-31 19:19:00.139177+00:00,1661973540.1391773,13996.1,10.514,0.996948,-0.026001,0.011841,-1.88446,1.373291,-1.38092,0.0,0.0,0.0
2022-08-31 19:19:00.160478+00:00,1661973540.1604776,13996.12,10.49,1.003296,-0.028076,0.01001,-1.930237,1.464844,-1.327515,0.0,0.0,0.0
2022-08-31 19:19:00.180842+00:00,1661973540.1808422,13996.14,10.502,0.999146,-0.027588,0.011353,-1.945496,1.335144,-1.350403,0.0,0.0,0.0
2022-08-31 19:19:00.201207+00:00,1661973540.2012067,13996.16,10.49,1.004272,-0.029541,0.015625,-1.937866,1.38092,-1.403809,0.0,0.0,0.0
